text,label,page,line_count,avg_font_size,max_font_size,has_bold,has_italic,block_index,relative_position,prev_font_size,prev_text_length,next_font_size,next_text_length,word_count,char_count,avg_word_length,y_position,x_position,width,height,is_top_quarter,is_left_aligned,font_size_ratio,is_large_font,font_emphasis_score,all_caps_ratio,digit_ratio,punct_ratio,has_colon,starts_with_number,title_pattern_score,heading_pattern_score,is_first_block,is_early_block,font_larger_than_prev,font_larger_than_next,content_word_ratio,semantic_density,position_font_interaction,pattern_position_interaction
"T ABLE 2: M ONTHS TO C OMPLETE APA S Months to Complete Advance Pricing Agreements in Year 2002 Combined Unilateral, Bilateral, Multilateral: Average 25.0 Combined Unilateral, Bilateral, Multilateral: Median 23.4 Unilateral New Unilateral Renewal Unilateral Combined Average 21.0 Average 19.1 Average 20.2 Median 15.9 Median 16.4 Median 15.9 Bilateral/Multilateral New Bilateral/Multilateral Renewal Bilateral/Multilateral Combined 6 Average 24.6 Average 36.7 Average 27.3 Median 20.6 Median 34.4 Median 25.3 T ABLE 3: APA C OMPLETION T IME – M ONTHS P ER APA 7 Months Number of",Paragraph,7.0,41.0,11.981117993793776,12.4363638270985,1,0,34.0,0.20987654320987653,12.0,1.0,12.0,21.0,86.0,578.0,5.732558139534884,72.3041763305664,71.99996948242188,454.1997985839844,252.48784637451172,1,1,1.0134666891343556,0,2.0,0.17993079584775087,0.08650519031141868,0.04498269896193772,1,0,0.0,0.0,0,0,0,0,0.7790697674418605,0.5522388059701493,0.21270288537387708,0.0
APAs Months Number of,Paragraph,7.0,3.0,12.0,12.0,1,0,35.0,0.21604938271604937,11.981117993793776,578.0,12.0,21.0,4.0,21.0,4.5,311.5080261230469,142.8000030517578,166.79994201660156,27.083984375,0,0,1.0150638926944864,0,2.0,0.23809523809523808,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0.75,1.0,0.21930392743399396,0.0
APAs Months Number of,Paragraph,7.0,3.0,12.0,12.0,1,0,36.0,0.2222222222222222,12.0,21.0,12.0,21.0,4.0,21.0,4.5,311.5080261230469,264.6000061035156,166.199951171875,27.083984375,0,0,1.0150638926944864,0,2.0,0.23809523809523808,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.75,1.0,0.22556975393210807,0.0
APAs Months Number of,Paragraph,7.0,2.0,12.0,12.0,1,0,37.0,0.22839506172839505,12.0,21.0,12.0,4.0,4.0,21.0,4.5,311.5080261230469,385.79998779296875,164.4000244140625,27.083984375,0,0,1.0150638926944864,0,2.0,0.23809523809523808,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.75,1.0,0.23183558043022218,0.0
APAs,H1,7.0,1.0,12.0,12.0,1,0,38.0,0.2345679012345679,12.0,21.0,12.0,390.0,1.0,4.0,4.0,325.3080139160156,505.20001220703125,31.79998779296875,13.28399658203125,0,0,1.0150638926944864,0,2.0,0.75,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.23810140692833628,0.0
1 1 21 4 41 0 61 0 2 0 22 0 42 1 62 1 3 1 23 4 43 0 63 2 4 2 24 0 44 0 64 0 5 5 25 3 45 1 65 0 6 4 26 2 46 1 66 0 7 5 27 1 47 1 67 0 8 5 28 3 48 0 68 0 9 1 29 3 49 1 69 0 10 3 30 0 50 1 70 0 11 1 31 0 51 1 71 0 12 1 32 1 52 0 72 0 13 0 33 0 53 0 73 1 14 2 34 3 54 0 74 0 15 0 35 1 55 0 75 0 16 2 36 2 56 3 76 0 17 0 37 2 57 0 77 0 18 1 38 1 58 0 78 1 19 0 39 1 59 0 79 0 20 4 40 1 60 0 80 0,Paragraph,7.0,160.0,12.0,12.0,1,0,39.0,0.24074074074074073,12.0,4.0,9.479999828338624,396.0,160.0,390.0,1.44375,344.5080261230469,72.0,469.449951171875,375.2951354980469,0,1,1.0150638926944864,0,2.0,0.0,0.5923076923076923,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0.24436723342645042,0.0
6 The average time required to conclude a bilateral APA has historically been split roughly equally between the APA and U.S. Competent Authority Offices. 7 Most of the APAs completed in six months or less related to companies carrying on limited business activities. These APAs were negotiated based on a bilateral competent authority agreement that established streamlined resolution guidelines.,Paragraph,7.0,5.0,9.479999828338624,10.199999809265137,0,0,40.0,0.24691358024691357,12.0,390.0,12.0,1.0,59.0,396.0,5.728813559322034,344.5080261230469,72.0,469.449951171875,375.2951354980469,0,1,0.8019004607080389,0,0.0,0.050505050505050504,0.005050505050505051,0.012626262626262626,0,0,0.0,0.0,0,0,0,0,0.6271186440677966,0.8648648648648649,0.19800011375507132,0.0
8,H2,7.0,1.0,12.0,12.0,0,0,41.0,0.25308641975308643,9.479999828338624,396.0,12.014361554871986,901.0,1.0,1.0,1.0,741.7080078125,72.0,237.0,13.28399658203125,0,1,1.0150638926944864,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.25689888642267866,0.0
T ABLE 4: R ECOMMENDED N EGOTIATING P OSITIONS Recommended Negotiating Positions Completed in Year 2002 85 T ABLE 5: M ONTHS TO C OMPLETE R ECOMMENDED N EGOTIATING P OSITIONS New Renewal Combined Average 12.3 Average 18.2 Average 13.7 Median 11.5 Median 21.0 Median 12.0 T ABLE 6: R ECOMMENDED N EGOTIATING P OSITIONS C OMPLETION T IME – M ONTHS P ER APA 8 Months Number Months Number Months Number Months Number 1 0 11 2 21 4 31 1 2 2 12 7 22 2 32 0 3 2 13 4 23 2 33 0 4 1 14 4 24 5 34 0 5 13 15 2 25 1 35 0 6 3 16 0 26 0 36 0 7 3 17 0 27 1 37 1 8 4 18 6 28 2 38 0 9 5 19 4 29 0 39 0 10 2 20 1 30 1 40 0 T ABLE 7: S MALL B USINESS T AXPAYER APA S 9 Small Business Taxpayer APAs Completed in Year 2002 6 Renewals 3 New 3 Unilateral 5 Bilateral 1 T ABLE 8: M ONTHS TO C OMPLETE S MALL B USINESS T AXPAYER APA S New Renewal Combined Average 12.2 Average 8.1 Average 10.2 Median 8.4 Median 6.5 Median 7.7,Paragraph,8.0,136.0,12.014361554871986,12.4363638270985,1,0,42.0,0.25925925925925924,12.0,1.0,9.449999839067459,383.0,214.0,901.0,3.2149532710280373,72.3041763305664,71.99996948242188,475.1999816894531,568.6878280639648,1,1,1.0162787173439451,0,2.0,0.2985571587125416,0.18423973362930077,0.01997780244173141,1,0,0.0,0.0,0,0,1,1,0.397196261682243,0.5176470588235295,0.2634796674595413,0.0
8 A large number of the negotiating positions completed in six months or less related to companies carrying on limited business activities. These negotiating positions were associated with a bilateral competent authority agreement that established streamlined resolution guidelines. 9 Small Business Taxpayer APAs are processed under the special procedures set forth in Notice 98-65.,Paragraph,8.0,4.0,9.449999839067459,10.199999809265137,0,0,43.0,0.2654320987654321,12.014361554871986,901.0,12.0,1.0,54.0,383.0,6.111111111111111,662.3118286132812,72.0,445.34930419921875,57.4913330078125,0,1,0.7993628018838405,0,0.0,0.02349869451697128,0.015665796344647518,0.010443864229765013,0,0,0.0,0.0,0,0,0,0,0.6666666666666666,0.9166666666666666,0.21217654617904408,0.0
9,H2,8.0,1.0,12.0,12.0,0,0,44.0,0.2716049382716049,9.449999839067459,383.0,12.46666685740153,30.0,1.0,1.0,1.0,741.7080078125,72.0,237.0,13.28399658203125,0,1,1.0150638926944864,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.27569636591702096,0.0
T ABLE 9: I NDUSTRIES C OVERED,Paragraph,9.0,1.0,12.46666685740153,12.46666685740153,1,0,45.0,0.2777777777777778,12.0,1.0,12.001587309156145,1453.0,7.0,30.0,3.4285714285714284,72.3041763305664,72.0,329.25,31.476608276367188,1,1,1.0545386157666115,0,2.0,0.7333333333333333,0.03333333333333333,0.03333333333333333,1,0,0.0,0.0,0,0,1,1,0.42857142857142855,1.0,0.2929273932685032,0.0
"Industry Involved - NAICS Codes 10 Number Computer and electronic product manufacturing - 334 19-21 Electronic equipment, appliance and component manufacturing - 335 16-18 Miscellaneous manufacturing - 339 7-9 Transportation equipment manufacturing - 336 7-9 Apparel manufacturing - 315 4-6 Wholesale trade, durable goods - 421 4-6 Wholesale trade, nondurable goods - 422 4-6 Machinery manufacturing - 333 1-3 Clothing and clothing accessories stores - 448 1-3 Motor vehicle and parts dealers - 441 1-3 Air transportation - 481 1-3 Mining (except oil and gas) - 211 1-3 Food manufacturing - 311 1-3 Beverage and tobacco manufacturing - 312 1-3 Paper manufacturing - 322 1-3 Chemical manufacturing - 325 1-3 Nonmetallic mineral product manufacturing - 327 1-3 Primary metal manufacturing - 331 1-3 Food and beverage stores - 445 1-3 Sporting goods, hobby, book and music stores - 451 1-3 Broadcasting and telecommunications - 513 1-3 Securities, commodity contracts and other intermediary and related activities - 523 1-3 Publishing industries - 511 1-3 Trades or Businesses [§ 521(b)(2)(D)(i)] The nature of the relationships between the related organizations, trades, or businesses covered by APAs executed in Year 2002 is set forth in Table 10 below: T ABLE 10: N ATURE OF R ELATIONSHIPS B ETWEEN R ELATED E NTITIES Relationship Number of APAs Foreign Parent – U.S. Subsidiary (-ies) 49 U.S. Parent – Foreign Subsidiary (-ies) 33 Partnership 2 Other 1",H1,9.0,63.0,12.001587309156145,13.800000190734863,1,0,46.0,0.2839506172839506,12.46666685740153,30.0,9.599999825159708,331.0,230.0,1453.0,5.321739130434783,103.45022583007812,71.99996948242188,460.7101135253906,548.3417663574219,1,1,1.0151981610453986,0,2.0,0.0729525120440468,0.0956641431520991,0.056434962147281484,1,0,0.0,0.0,0,0,0,1,0.717391304347826,0.703030303030303,0.28826614449437243,0.0
"10 The categories in this table are drawn from the North American Industry Classification System (NAICS), which has replaced the U.S. Standard Industrial Classification (SIC) system. NAICS was developed jointly by the U.S., Canada, and Mexico to provide new comparability in statistics about business activity across North America.",Paragraph,9.0,3.0,9.599999825159708,10.199999809265137,0,0,47.0,0.29012345679012347,12.001587309156145,1453.0,12.0,2.0,48.0,331.0,5.916666666666667,671.5194091796875,72.0,460.34552001953125,36.28375244140625,0,1,0.8120510993660836,0,0.0,0.09063444108761329,0.006042296072507553,0.03927492447129909,0,0,0.0,0.0,0,0,0,0,0.6458333333333334,0.9354838709677419,0.2355950720383082,0.0
10,Paragraph,9.0,1.0,12.0,12.0,0,0,48.0,0.2962962962962963,9.599999825159708,331.0,12.018732792002222,1025.0,1.0,2.0,2.0,741.7080078125,72.0,240.0,13.28399658203125,0,1,1.0150638926944864,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.30075967190947744,0.0
Covered Transactions [§ 521(b)(2)(D)(ii)] The controlled transactions covered by APAs executed in Year 2002 are set forth in Table 11 and Table 12 below: T ABLE 11: T YPES OF C OVERED T RANSACTIONS Transaction Type Number Sale of tangible property into the US 37 Performance of services by Non-US entity 35 Performance of services by US entity 26 Sale of tangible property from the US 18 Use of intangible property by Non-US entity 11 Use of intangible property by US entity 5 Other 6 T ABLE 12: T YPES OF S ERVICES I NCLUDED IN C OVERED T RANSACTIONS Intercompany Services Involved in the Covered Transactions Number Manufacturing services 11 30 Distribution 13 Technical support services 12 Sales support 10 Logistical support 9 Administrative 9 Marketing 9 Product support 8 Management 7 Research and development 6 Accounting 5 Contract research & development 4 Testing and installation services 4 Warranty services 4 Headquarters costs 4 Assembly 3 Communication service 3 Legal 3 Repair 3 Billing services 2 Purchasing 2,Paragraph,10.0,66.0,12.018732792002222,13.800000190734863,1,0,49.0,0.30246913580246915,12.0,2.0,9.299999833106995,133.0,169.0,1025.0,5.071005917159764,72.3041763305664,68.4000015258789,473.36653900146484,604.6878280639648,1,1,1.0166484744253874,0,2.0,0.1375609756097561,0.05365853658536585,0.016585365853658537,1,0,0.0,0.0,0,0,1,1,0.5562130177514792,0.6382978723404256,0.30750478547434557,0.0
11 Business activities addressed by a bilateral competent authority agreement that established streamlined guidelines for resolution.,Paragraph,10.0,2.0,9.299999833106995,10.199999809265137,0,0,50.0,0.30864197530864196,12.018732792002222,1025.0,12.0,2.0,16.0,133.0,7.375,685.7117919921875,72.0,468.112060546875,34.09136962890625,0,1,0.7866745027209717,0,0.0,0.007518796992481203,0.015037593984962405,0.007518796992481203,0,0,0.0,0.0,0,0,0,0,0.6875,1.0,0.24280077244474435,0.0
11,Paragraph,10.0,1.0,12.0,12.0,0,0,51.0,0.3148148148148148,9.299999833106995,133.0,12.260000046094259,401.0,1.0,2.0,2.0,741.7080078125,72.0,240.0,13.28399658203125,0,1,1.0150638926944864,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.3195571514038198,0.0
"Business Functions Performed and Risks Assumed [§ 521(b)(2)(D)(ii)] The general descriptions of the business functions performed and risks assumed by the organizations, trades, or businesses whose results are tested in the covered transactions in the APAs executed in Year 2002 are set forth in Tables 13 and 14 below: T ABLE 13: F UNCTIONS P ERFORMED BY T HE T ESTED P ARTY Functions performed Number",H1,11.0,8.0,12.260000046094259,13.800000190734863,1,0,52.0,0.32098765432098764,12.0,2.0,12.008163269198672,933.0,66.0,401.0,5.090909090909091,72.3041763305664,71.99996948242188,451.8000183105469,144.4877700805664,1,1,1.0370569476019185,0,2.0,0.13216957605985039,0.034912718204488775,0.03740648379052369,1,0,2.0,0.0,0,0,1,1,0.5757575757575758,0.8157894736842105,0.3328824770080232,1.3580246913580247
"Distribution functions 55 Product assembly and/or packaging 52 Marketing functions 40 Managerial, legal, accounting, finance, personnel, and other support services 37 Manufacturing 35 Product testing and quality control 27 Technical training and tech support for sales staff (including sub-distributors) 26 Purchasing and materials management 24 Transportation and warehousing 23 Research and development 22 Product service (repairs, etc.) 21 Product design and engineering 18 Licensing of intangibles 13 Process engineering 10 Consulting services 10 Customer service 2 Mining and extraction 2 T ABLE 14: R ISKS A SSUMED BY T HE T ESTED P ARTY Risks Assumed Number Market risks, including fluctuations in costs, demand, pricing, & inventory 63 General business risks (e.g., related to ownership of PP&E) 62 Credit and collection risks 45 Financial risks, including interest rates & currency 38 Product liability risks 19 R&D risks 18",Paragraph,11.0,49.0,12.008163269198672,12.400000190734863,1,0,53.0,0.3271604938271605,12.260000046094259,401.0,12.0,2.0,138.0,933.0,5.768115942028985,222.70802307128906,68.4000015258789,453.5999984741211,453.08396911621094,0,1,1.0157544126786462,0,2.0,0.06752411575562701,0.04930332261521972,0.030010718113612004,1,0,0.0,0.0,0,0,0,1,0.6521739130434783,0.8333333333333334,0.33231471525906325,0.0
